,is_smsing,safe_info,domain_old_info,is_ip,url_length,number_of_subdomains,is_https,special_characters,tlds_blackist,make_redirection,is_suspended,count_dictionary,creation_year,creation_month,creation_day,updated_year,updated_month,updated_day,days_difference,Predicted_is_smsing
278,1,0,0,0,25,0,0,0,1,0,0.0,9,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
279,1,0,0,0,50,0,0,1,1,0,0.0,5,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
280,1,0,0,0,20,0,0,0,0,0,1.0,6,2023.0,9.0,12.0,2023.0,10.0,7.0,25.0,0
281,1,0,0,0,36,0,0,0,1,0,0.0,7,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
282,1,0,0,1,22,2,0,0,0,0,,8,,,,,,,,1
283,1,0,0,0,50,0,0,1,1,0,0.0,5,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
284,1,0,0,0,36,0,0,0,1,0,0.0,4,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,0
285,1,0,0,1,34,2,0,0,0,1,,8,,,,,,,,1
286,1,0,0,0,36,0,0,0,1,0,0.0,7,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
287,1,0,0,1,48,2,0,1,0,0,,8,,,,,,,,1
288,1,0,0,1,22,2,0,0,0,0,,6,,,,,,,,1
289,1,0,0,0,36,0,0,0,1,0,0.0,6,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
290,1,0,0,0,36,0,0,0,1,0,0.0,5,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
291,1,0,0,1,22,2,0,0,0,0,,7,,,,,,,,1
292,1,0,0,0,25,0,0,0,1,0,0.0,8,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,0
293,1,0,0,1,22,2,0,0,0,0,,5,,,,,,,,0
294,1,0,0,0,50,0,0,1,1,0,0.0,4,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
295,1,0,0,1,34,2,0,0,0,1,,5,,,,,,,,0
296,1,0,0,0,50,0,0,1,1,0,0.0,7,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
297,1,0,0,0,50,0,0,1,1,0,0.0,4,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
298,1,0,0,0,20,0,0,0,0,0,1.0,6,2023.0,9.0,12.0,2023.0,10.0,7.0,25.0,1
299,1,0,0,0,36,0,0,0,1,0,0.0,7,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
300,1,0,0,0,20,0,0,0,0,0,1.0,4,2023.0,9.0,12.0,2023.0,10.0,7.0,25.0,0
301,1,0,0,0,25,0,0,0,1,0,0.0,6,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,0
302,1,0,0,0,25,0,0,0,1,0,0.0,4,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
303,1,0,0,1,48,2,0,1,0,0,,4,,,,,,,,1
304,1,0,0,0,36,0,0,0,1,0,0.0,8,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,0
305,1,0,0,0,25,0,0,0,1,0,0.0,5,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
306,1,0,0,0,36,0,0,0,1,0,0.0,5,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
307,1,0,0,1,22,2,0,0,0,0,,6,,,,,,,,1
308,1,0,0,1,22,2,0,0,0,0,,7,,,,,,,,0
309,1,0,0,0,25,0,0,0,1,0,0.0,3,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
310,1,0,0,1,34,2,0,0,0,1,,7,,,,,,,,1
311,1,0,0,0,20,0,0,0,0,0,1.0,6,2023.0,9.0,12.0,2023.0,10.0,7.0,25.0,1
312,1,0,0,1,34,2,0,0,0,1,,5,,,,,,,,1
313,1,0,0,1,22,2,0,0,0,0,,6,,,,,,,,1
314,1,0,0,1,34,2,0,0,0,1,,5,,,,,,,,0
315,1,0,0,0,50,0,0,1,1,0,0.0,8,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
316,1,0,0,0,36,0,0,0,1,0,0.0,4,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
317,1,0,0,0,50,0,0,1,1,0,0.0,4,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,0
318,1,0,0,1,48,2,0,1,0,0,,3,,,,,,,,1
319,1,0,0,0,25,0,0,0,1,0,0.0,5,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,0
320,1,0,0,1,22,2,0,0,0,0,,6,,,,,,,,1
321,1,0,0,1,48,2,0,1,0,0,,7,,,,,,,,1
322,1,0,0,0,20,0,0,0,0,0,1.0,3,2023.0,9.0,12.0,2023.0,10.0,7.0,25.0,1
323,1,0,0,0,36,0,0,0,1,0,0.0,3,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
324,1,0,0,1,48,2,0,1,0,0,,7,,,,,,,,1
325,1,0,0,0,20,0,0,0,0,0,1.0,5,2023.0,9.0,12.0,2023.0,10.0,7.0,25.0,1
326,1,0,0,0,50,0,0,1,1,0,0.0,8,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,0
327,1,0,0,0,50,0,0,1,1,0,0.0,2,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
328,1,0,0,0,25,0,0,0,1,0,0.0,5,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
329,1,0,0,0,25,0,0,0,1,0,0.0,4,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
330,1,0,0,1,48,2,0,1,0,0,,6,,,,,,,,0
331,1,0,0,0,50,0,0,1,1,0,0.0,4,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
332,1,0,0,0,36,0,0,0,1,0,0.0,6,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
333,1,0,0,1,34,2,0,0,0,1,,6,,,,,,,,0
334,1,0,0,0,25,0,0,0,1,0,0.0,2,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,0
335,1,0,0,0,36,0,0,0,1,0,0.0,3,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
336,1,0,0,0,25,0,0,0,1,0,0.0,5,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
337,1,0,0,0,36,0,0,0,1,0,0.0,4,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
338,1,0,0,0,50,0,0,1,1,0,0.0,6,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
339,1,0,0,0,36,0,0,0,1,0,0.0,7,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
340,1,0,0,1,22,2,0,0,0,0,,6,,,,,,,,1
341,1,0,0,1,22,2,0,0,0,0,,6,,,,,,,,0
342,1,0,0,0,36,0,0,0,1,0,0.0,8,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
343,1,0,0,0,25,0,0,0,1,0,0.0,8,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
344,1,0,0,0,36,0,0,0,1,0,0.0,5,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,0
345,1,0,0,1,34,2,0,0,0,1,,6,,,,,,,,1
346,1,0,0,0,36,0,0,0,1,0,0.0,6,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,0
347,1,0,0,1,48,2,0,1,0,0,,5,,,,,,,,0
348,1,0,0,1,34,2,0,0,0,1,,6,,,,,,,,1
349,1,0,0,0,20,0,0,0,0,0,1.0,6,2023.0,9.0,12.0,2023.0,10.0,7.0,25.0,0
350,1,0,0,0,36,0,0,0,1,0,0.0,7,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
351,1,0,0,0,36,0,0,0,1,0,0.0,7,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
352,1,0,0,1,48,2,0,1,0,0,,6,,,,,,,,1
353,1,0,0,1,48,2,0,1,0,0,,7,,,,,,,,1
354,1,0,0,0,25,0,0,0,1,0,0.0,8,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
355,1,0,0,1,34,2,0,0,0,1,,7,,,,,,,,1
356,1,0,0,0,36,0,0,0,1,0,0.0,8,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
357,1,0,0,1,34,2,0,0,0,1,,7,,,,,,,,0
358,1,0,0,1,22,2,0,0,0,0,,3,,,,,,,,1
359,1,0,0,0,50,0,0,1,1,0,0.0,6,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,0
360,1,0,0,1,48,2,0,1,0,0,,7,,,,,,,,1
361,1,0,0,1,34,2,0,0,0,1,,7,,,,,,,,1
362,1,0,0,1,22,2,0,0,0,0,,6,,,,,,,,0
363,1,0,0,1,22,2,0,0,0,0,,4,,,,,,,,1
364,1,0,0,1,34,2,0,0,0,1,,6,,,,,,,,1
365,1,0,0,0,20,0,0,0,0,0,1.0,5,2023.0,9.0,12.0,2023.0,10.0,7.0,25.0,1
366,1,0,0,0,20,0,0,0,0,0,1.0,2,2023.0,9.0,12.0,2023.0,10.0,7.0,25.0,0
367,1,0,0,0,50,0,0,1,1,0,0.0,5,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
368,1,0,0,1,34,2,0,0,0,1,,4,,,,,,,,1
369,1,0,0,0,36,0,0,0,1,0,0.0,6,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,0
370,1,0,0,1,48,2,0,1,0,0,,8,,,,,,,,1
371,1,0,0,1,34,2,0,0,0,1,,8,,,,,,,,0
372,1,0,0,0,36,0,0,0,1,0,0.0,4,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
373,1,0,0,0,25,0,0,0,1,0,0.0,6,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,0
374,1,0,0,0,50,0,0,1,1,0,0.0,6,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,0
375,1,0,0,1,48,2,0,1,0,0,,8,,,,,,,,0
376,1,0,0,0,20,0,0,0,0,0,1.0,5,2023.0,9.0,12.0,2023.0,10.0,7.0,25.0,1
377,1,0,0,1,22,2,0,0,0,0,,4,,,,,,,,0
378,1,0,0,1,22,2,0,0,0,0,,7,,,,,,,,0
379,1,0,0,0,25,0,0,0,1,0,0.0,6,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
380,1,0,0,0,20,0,0,0,0,0,1.0,8,2023.0,9.0,12.0,2023.0,10.0,7.0,25.0,1
381,1,0,0,0,36,0,0,0,1,0,0.0,5,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
382,1,0,0,0,36,0,0,0,1,0,0.0,5,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,0
383,1,0,0,1,48,2,0,1,0,0,,4,,,,,,,,1
384,1,0,0,1,48,2,0,1,0,0,,8,,,,,,,,1
385,1,0,0,0,36,0,0,0,1,0,0.0,4,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
386,1,0,0,0,25,0,0,0,1,0,0.0,5,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
387,1,0,0,0,20,0,0,0,0,0,1.0,8,2023.0,9.0,12.0,2023.0,10.0,7.0,25.0,0
388,1,0,0,1,48,2,0,1,0,0,,4,,,,,,,,1
389,1,0,0,1,48,2,0,1,0,0,,8,,,,,,,,1
390,1,0,0,1,48,2,0,1,0,0,,6,,,,,,,,1
391,1,0,0,0,50,0,0,1,1,0,0.0,7,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
392,1,0,0,1,34,2,0,0,0,1,,5,,,,,,,,1
393,1,0,0,0,25,0,0,0,1,0,0.0,5,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,0
394,1,0,0,0,20,0,0,0,0,0,1.0,7,2023.0,9.0,12.0,2023.0,10.0,7.0,25.0,0
395,1,0,0,0,50,0,0,1,1,0,0.0,4,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
396,1,0,0,0,36,0,0,0,1,0,0.0,5,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,0
397,1,0,0,1,22,2,0,0,0,0,,6,,,,,,,,0
398,1,0,0,1,34,2,0,0,0,1,,5,,,,,,,,1
399,1,0,0,1,48,2,0,1,0,0,,10,,,,,,,,1
400,1,0,0,0,50,0,0,1,1,0,0.0,5,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
401,1,0,0,0,25,0,0,0,1,0,0.0,6,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
402,1,0,0,0,36,0,0,0,1,0,0.0,7,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
403,1,0,0,1,48,2,0,1,0,0,,6,,,,,,,,1
404,1,0,0,1,22,2,0,0,0,0,,6,,,,,,,,0
405,1,0,0,1,48,2,0,1,0,0,,3,,,,,,,,0
406,1,0,0,0,20,0,0,0,0,0,1.0,5,2023.0,9.0,12.0,2023.0,10.0,7.0,25.0,0
407,1,0,0,1,22,2,0,0,0,0,,8,,,,,,,,1
408,1,0,0,1,22,2,0,0,0,0,,3,,,,,,,,1
409,1,0,0,0,50,0,0,1,1,0,0.0,6,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
410,1,0,0,1,22,2,0,0,0,0,,6,,,,,,,,0
411,1,0,0,0,20,0,0,0,0,0,1.0,4,2023.0,9.0,12.0,2023.0,10.0,7.0,25.0,1
412,1,0,0,0,25,0,0,0,1,0,0.0,7,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,0
413,1,0,0,1,48,2,0,1,0,0,,7,,,,,,,,1
414,1,0,0,0,25,0,0,0,1,0,0.0,8,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
415,1,0,0,1,22,2,0,0,0,0,,7,,,,,,,,1
416,1,0,0,0,36,0,0,0,1,0,0.0,5,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
417,1,0,0,0,36,0,0,0,1,0,0.0,7,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,0
418,1,0,0,0,36,0,0,0,1,0,0.0,4,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
419,1,0,0,1,48,2,0,1,0,0,,4,,,,,,,,1
420,1,0,0,0,36,0,0,0,1,0,0.0,7,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
421,1,0,0,0,36,0,0,0,1,0,0.0,6,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
422,1,0,0,0,20,0,0,0,0,0,1.0,7,2023.0,9.0,12.0,2023.0,10.0,7.0,25.0,1
423,1,0,0,1,34,2,0,0,0,1,,3,,,,,,,,1
424,1,0,0,0,25,0,0,0,1,0,0.0,5,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
425,1,0,0,1,34,2,0,0,0,1,,6,,,,,,,,0
426,1,0,0,1,34,2,0,0,0,1,,7,,,,,,,,1
427,1,0,0,0,36,0,0,0,1,0,0.0,8,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
428,1,0,0,1,22,2,0,0,0,0,,3,,,,,,,,1
429,1,0,0,1,34,2,0,0,0,1,,4,,,,,,,,1
430,1,0,0,1,22,2,0,0,0,0,,5,,,,,,,,1
431,1,0,0,0,36,0,0,0,1,0,0.0,5,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,0
432,1,0,0,0,36,0,0,0,1,0,0.0,8,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
433,1,0,0,1,34,2,0,0,0,1,,5,,,,,,,,0
434,1,0,0,0,20,0,0,0,0,0,1.0,7,2023.0,9.0,12.0,2023.0,10.0,7.0,25.0,0
435,1,0,0,1,48,2,0,1,0,0,,6,,,,,,,,1
436,1,0,0,1,48,2,0,1,0,0,,5,,,,,,,,0
437,1,0,0,1,48,2,0,1,0,0,,7,,,,,,,,0
438,1,0,0,0,50,0,0,1,1,0,0.0,7,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
439,1,0,0,0,36,0,0,0,1,0,0.0,5,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
440,1,0,0,1,48,2,0,1,0,0,,7,,,,,,,,0
441,1,0,0,1,48,2,0,1,0,0,,4,,,,,,,,1
442,1,0,0,0,50,0,0,1,1,0,0.0,5,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,0
443,1,0,0,0,50,0,0,1,1,0,0.0,6,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,0
444,1,0,0,1,48,2,0,1,0,0,,6,,,,,,,,1
445,1,0,0,1,34,2,0,0,0,1,,3,,,,,,,,1
446,1,0,0,1,22,2,0,0,0,0,,5,,,,,,,,0
447,1,0,0,0,25,0,0,0,1,0,0.0,6,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
448,1,0,0,0,36,0,0,0,1,0,0.0,8,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,0
449,1,0,0,1,22,2,0,0,0,0,,6,,,,,,,,1
450,1,0,0,0,36,0,0,0,1,0,0.0,6,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
451,1,0,0,0,25,0,0,0,1,0,0.0,4,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
452,1,0,0,0,20,0,0,0,0,0,1.0,7,2023.0,9.0,12.0,2023.0,10.0,7.0,25.0,1
453,1,0,0,1,22,2,0,0,0,0,,7,,,,,,,,1
454,1,0,0,1,22,2,0,0,0,0,,8,,,,,,,,1
455,1,0,0,1,48,2,0,1,0,0,,6,,,,,,,,0
456,1,0,0,1,48,2,0,1,0,0,,3,,,,,,,,0
457,1,0,0,0,36,0,0,0,1,0,0.0,6,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,0
458,1,0,0,1,22,2,0,0,0,0,,4,,,,,,,,0
459,1,0,0,1,34,2,0,0,0,1,,7,,,,,,,,1
460,1,0,0,0,25,0,0,0,1,0,0.0,8,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,0
461,1,0,0,0,36,0,0,0,1,0,0.0,7,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,0
462,1,0,0,1,22,2,0,0,0,0,,8,,,,,,,,1
463,1,0,0,0,20,0,0,0,0,0,1.0,4,2023.0,9.0,12.0,2023.0,10.0,7.0,25.0,1
464,1,0,0,0,20,0,0,0,0,0,1.0,6,2023.0,9.0,12.0,2023.0,10.0,7.0,25.0,1
465,1,0,0,1,48,2,0,1,0,0,,5,,,,,,,,0
466,1,0,0,0,50,0,0,1,1,0,0.0,8,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,0
467,1,0,0,1,34,2,0,0,0,1,,6,,,,,,,,1
468,1,0,0,0,50,0,0,1,1,0,0.0,6,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
469,1,0,0,1,48,2,0,1,0,0,,6,,,,,,,,1
470,1,0,0,1,22,2,0,0,0,0,,6,,,,,,,,0
471,1,0,0,0,36,0,0,0,1,0,0.0,7,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
472,1,0,0,0,25,0,0,0,1,0,0.0,7,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,0
473,1,0,0,0,20,0,0,0,0,0,1.0,9,2023.0,9.0,12.0,2023.0,10.0,7.0,25.0,1
474,1,0,0,0,50,0,0,1,1,0,0.0,6,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
475,1,0,0,0,25,0,0,0,1,0,0.0,5,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
476,1,0,0,1,34,2,0,0,0,1,,7,,,,,,,,1
477,1,0,0,0,36,0,0,0,1,0,0.0,9,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
478,1,0,0,1,34,2,0,0,0,1,,9,,,,,,,,0
479,1,0,0,1,34,2,0,0,0,1,,5,,,,,,,,1
480,1,0,0,1,22,2,0,0,0,0,,6,,,,,,,,0
481,1,0,0,1,34,2,0,0,0,1,,5,,,,,,,,1
482,1,0,0,1,22,2,0,0,0,0,,6,,,,,,,,1
483,1,0,0,1,48,2,0,1,0,0,,7,,,,,,,,1
484,1,0,0,0,50,0,0,1,1,0,0.0,7,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,0
485,1,0,0,1,34,2,0,0,0,1,,7,,,,,,,,1
486,1,0,0,1,34,2,0,0,0,1,,3,,,,,,,,0
487,1,0,0,0,25,0,0,0,1,0,0.0,5,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
488,1,0,0,1,22,2,0,0,0,0,,7,,,,,,,,1
489,1,0,0,1,34,2,0,0,0,1,,8,,,,,,,,1
490,1,0,0,1,22,2,0,0,0,0,,7,,,,,,,,0
491,1,0,0,1,48,2,0,1,0,0,,4,,,,,,,,1
492,1,0,0,0,36,0,0,0,1,0,0.0,7,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
493,1,0,0,0,20,0,0,0,0,0,1.0,6,2023.0,9.0,12.0,2023.0,10.0,7.0,25.0,1
494,1,0,0,0,20,0,0,0,0,0,1.0,6,2023.0,9.0,12.0,2023.0,10.0,7.0,25.0,0
495,1,0,0,1,34,2,0,0,0,1,,8,,,,,,,,0
496,1,0,0,0,36,0,0,0,1,0,0.0,4,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
497,1,0,0,1,48,2,0,1,0,0,,6,,,,,,,,1
498,1,0,0,0,25,0,0,0,1,0,0.0,9,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,0
499,1,0,0,0,36,0,0,0,1,0,0.0,3,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
500,1,0,0,0,50,0,0,1,1,0,0.0,5,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
501,1,0,0,1,22,2,0,0,0,0,,2,,,,,,,,1
502,1,0,0,0,36,0,0,0,1,0,0.0,5,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
503,1,0,0,1,34,2,0,0,0,1,,3,,,,,,,,1
504,1,0,0,1,22,2,0,0,0,0,,5,,,,,,,,0
505,1,0,0,0,25,0,0,0,1,0,0.0,5,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
506,1,0,0,0,25,0,0,0,1,0,0.0,5,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,0
507,1,0,0,1,22,2,0,0,0,0,,2,,,,,,,,1
508,1,0,0,1,22,2,0,0,0,0,,2,,,,,,,,1
509,1,0,0,1,22,2,0,0,0,0,,4,,,,,,,,1
510,1,0,0,1,48,2,0,1,0,0,,4,,,,,,,,1
511,1,0,0,0,33,1,1,0,0,0,0.0,4,2024.0,2.0,4.0,2024.0,2.0,4.0,0.0,1
512,1,0,0,1,22,2,0,0,0,0,,5,,,,,,,,1
513,1,0,0,0,33,1,1,0,0,0,0.0,7,2024.0,2.0,4.0,2024.0,2.0,4.0,0.0,1
514,1,0,0,0,25,0,0,0,1,0,0.0,5,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
515,1,0,0,0,36,0,0,0,1,0,0.0,6,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
516,1,0,0,0,36,0,0,0,1,0,0.0,5,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,0
517,1,0,0,1,34,2,0,0,0,1,,4,,,,,,,,1
518,1,0,0,0,50,0,0,1,1,0,0.0,5,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,0
519,1,0,0,1,34,2,0,0,0,1,,5,,,,,,,,1
520,1,0,0,1,22,2,0,0,0,0,,4,,,,,,,,1
521,1,0,0,1,22,2,0,0,0,0,,3,,,,,,,,1
522,1,0,0,1,34,2,0,0,0,1,,5,,,,,,,,1
523,1,0,0,1,34,2,0,0,0,1,,4,,,,,,,,0
524,1,0,0,1,48,2,0,1,0,0,,5,,,,,,,,0
525,1,0,0,0,50,0,0,1,1,0,0.0,5,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
526,1,0,0,0,50,0,0,1,1,0,0.0,5,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
527,1,0,0,0,50,0,0,1,1,0,0.0,3,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,0
528,1,0,0,0,25,0,0,0,1,0,0.0,4,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
529,1,0,0,0,33,1,1,0,0,0,0.0,4,2024.0,2.0,4.0,2024.0,2.0,4.0,0.0,1
530,1,0,0,0,36,0,0,0,1,0,0.0,6,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
531,1,0,0,1,34,2,0,0,0,1,,5,,,,,,,,1
532,1,0,0,1,34,2,0,0,0,1,,5,,,,,,,,1
533,1,0,0,0,36,0,0,0,1,0,0.0,5,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
534,1,0,0,0,25,0,0,0,1,0,0.0,5,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,0
535,1,0,0,1,48,2,0,1,0,0,,4,,,,,,,,1
536,1,0,0,1,22,2,0,0,0,0,,7,,,,,,,,1
537,1,0,0,0,50,0,0,1,1,0,0.0,1,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
538,1,0,0,0,25,0,0,0,1,0,0.0,5,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
539,1,0,0,1,48,2,0,1,0,0,,1,,,,,,,,1
540,1,0,0,1,22,2,0,0,0,0,,7,,,,,,,,1
541,1,0,0,0,50,0,0,1,1,0,0.0,4,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
542,1,0,0,0,25,0,0,0,1,0,0.0,3,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
543,1,0,0,1,34,2,0,0,0,1,,4,,,,,,,,1
544,1,0,0,0,50,0,0,1,1,0,0.0,5,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
545,1,0,0,0,25,0,0,0,1,0,0.0,4,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
546,1,0,0,0,33,1,1,0,0,0,0.0,4,2024.0,2.0,4.0,2024.0,2.0,4.0,0.0,1
547,1,0,0,1,48,2,0,1,0,0,,4,,,,,,,,0
548,1,0,0,0,33,1,1,0,0,0,0.0,6,2024.0,2.0,4.0,2024.0,2.0,4.0,0.0,1
549,1,0,0,1,48,2,0,1,0,0,,3,,,,,,,,1
550,1,0,0,1,34,2,0,0,0,1,,4,,,,,,,,1
551,1,0,0,1,22,2,0,0,0,0,,5,,,,,,,,1
552,1,0,0,1,22,2,0,0,0,0,,5,,,,,,,,1
553,1,0,0,1,48,2,0,1,0,0,,6,,,,,,,,1
554,1,0,0,0,33,1,1,0,0,0,0.0,2,2024.0,2.0,4.0,2024.0,2.0,4.0,0.0,1
555,1,0,0,1,48,2,0,1,0,0,,5,,,,,,,,1
556,1,0,0,0,33,1,1,0,0,0,0.0,5,2024.0,2.0,4.0,2024.0,2.0,4.0,0.0,1
557,1,0,0,1,34,2,0,0,0,1,,4,,,,,,,,1
558,1,0,0,0,50,0,0,1,1,0,0.0,5,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
559,1,0,0,1,22,2,0,0,0,0,,5,,,,,,,,0
560,1,0,0,0,36,0,0,0,1,0,0.0,5,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
561,1,0,0,0,36,0,0,0,1,0,0.0,4,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,0
562,1,0,0,1,22,2,0,0,0,0,,4,,,,,,,,1
563,1,0,0,1,22,2,0,0,0,0,,5,,,,,,,,1
564,1,0,0,1,34,2,0,0,0,1,,3,,,,,,,,0
565,1,0,0,0,25,0,0,0,1,0,0.0,4,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
566,1,0,0,0,36,0,0,0,1,0,0.0,4,2023.0,5.0,30.0,2023.0,6.0,4.0,5.0,1
567,1,0,0,1,34,2,0,0,0,1,,5,,,,,,,,1
